num__age,num__total_spent,num__avg_spent,num__num_transactions,num__recency_days,num__tickets_count,cat__gender_F,cat__gender_M,cat__maritalstatus_Divorced,cat__maritalstatus_Married,cat__maritalstatus_Single,cat__maritalstatus_Widowed,cat__incomelevel_High,cat__incomelevel_Low,cat__incomelevel_Medium
1.4265471238495815,-0.6600126481308777,0.1404225915648464,-0.7893531355990558,0.4568939184261332,-1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.6585177462065699,0.07379237061619237,-0.3598521816622439,0.36354823090394667,-0.16587172186651827,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.47700354065315026,2.5734922381551524,1.2991939528021703,1.5164495974069492,-0.6869613392542471,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6388709868139684,-0.5312977400041187,0.5396676169882553,-0.7893531355990558,-0.6615423335280164,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.08316547213534368,-0.10177844860406902,-0.13132621146908713,-0.02075222459705415,-0.7377993507067084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5578264800221837,0.4216558562713353,-0.29405064226897143,0.7478486864049475,0.9271455243614006,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.689105836194786,-1.224369678479965,-0.8470176675885449,-1.1736535911000565,3.062342005364777,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.24503291829616178,-0.9976217467672922,-0.9067657654786826,-0.7893531355990558,-0.08961470468782626,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.41136386256684915,1.2822116006911142,0.8499147473526856,0.7478486864049475,-0.2421287390452103,1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.41136386256684915,-0.7846637304906372,-0.24621734991549546,-0.7893531355990558,-0.5090282991706323,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7395622529983547,-1.309439097869151,0.6505923556872449,-1.5579540466010575,-0.8903133850640924,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9014296991591727,-1.5339654714958642,-1.43870030787611,-1.5579540466010575,0.6983744728253246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4419519525550651,0.26996678647513983,-0.4956959708324924,0.7478486864049475,-0.458190287718171,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.5928780681202688,0.44731214294699084,-0.2599448865715876,0.7478486864049475,-0.7123803449804778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.06776064342986,-0.8474362925048868,-0.4409238798894032,-0.7893531355990558,1.6388776846958597,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4419519525550651,0.3353266508943791,1.6367510979730908,-0.40505268009805495,-0.7123803449804778,1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.376312274468764,-0.9715455314290464,-0.8258831435106695,-0.7893531355990558,1.0923690615819,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.002120965343559,-1.1728539138403036,1.92156296966669,-1.5579540466010575,3.0369229996385467,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.14880515022164478,-0.015896264061483287,-0.8757032371904107,0.7478486864049475,-0.9538608993796691,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6388709868139684,-1.0916315828438767,-0.2294315797979774,-1.1736535911000565,1.2957211073917454,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9364812872572579,-0.18656340018956533,-0.28911665226840016,-0.02075222459705415,0.4823129241523639,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6234661581084848,0.2389327037011551,0.5027599312029551,-0.02075222459705415,-0.7886373621591698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1793932402098607,-0.9066733261018471,-0.6246639868328433,-0.7893531355990558,-0.572575813486209,-1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5732313087276673,1.2851781935010238,1.5188725546321764,0.36354823090394667,-0.44548078485505566,1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6585177462065699,-1.3201540518081394,-1.9071892610934333,-0.7893531355990558,-0.610704322075555,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6585177462065699,-0.6583193873946278,-0.6748007082163922,-0.40505268009805495,-0.8521848764747464,1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7045106649002695,-0.7966520165032851,-0.28340234754754257,-0.7893531355990558,0.0374803239433271,-1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3303193557750645,-0.578519395416651,-0.4891593344448731,-0.40505268009805495,-0.5471568077599783,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8357900210728716,1.2706703355128361,-0.047827334300445945,1.5164495974069492,-0.7632183564329391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9670693772454738,-0.4089088539879887,0.9192907284069564,-0.7893531355990558,-0.8267658707485157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5426432187394513,0.12572806391844343,0.2920785581785326,-0.02075222459705415,-0.4327712819919403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6739225749120535,0.19240189866901253,-0.9159832331120507,1.1321491419059484,-0.8648943793378617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3959590338613654,-0.7657804867599802,-0.9247910355172685,-0.40505268009805495,-0.33109525908701765,1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0327090553317748,-0.5155571881999413,-0.3426882590264349,-0.40505268009805495,-0.2929667504976716,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.098348733418076,-0.3095889522425251,0.13646249435939953,-0.40505268009805495,-0.648832830664901,-1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.376312274468764,1.6077917750572106,1.282719308169279,0.7478486864049475,-0.7632183564329391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.5928780681202688,-1.0735069199230598,-1.1421446996422202,-0.7893531355990558,-0.25483824190832566,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5928780681202688,-0.2528714906211042,-0.8664715138073449,0.36354823090394667,-0.496318796307517,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9014296991591727,1.3371951633186148,0.020954407082222386,1.5164495974069492,-0.420061779128825,-1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0327090553317748,1.1063292214953828,0.14706652122650468,1.1321491419059484,0.6094079527835172,-1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6388709868139684,-0.6733826349043054,-0.7098428415781185,-0.40505268009805495,-0.9919894079690151,-1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8357900210728716,-0.5190249861877807,-0.3507555127499976,-0.40505268009805495,-0.6869613392542471,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9364812872572579,0.7179223007714765,-0.30471544364794534,1.1321491419059484,-0.648832830664901,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3609074457632804,-0.6098243999084358,0.2960953782617241,-0.7893531355990558,2.299771833577857,-1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.47700354065315026,-0.4548165390691913,0.776895296796776,-0.7893531355990558,-0.7759278592960545,-1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1137535621235596,-1.5662728863435091,-1.739331559918258,-1.5579540466010575,2.439576365072126,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.6585177462065699,1.2390537710455811,0.30144728681921773,1.1321491419059484,0.5585699413310559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7395622529983547,-1.4016066662646958,-0.20705755579903376,-1.5579540466010575,3.240275045448392,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6388709868139684,0.20704521751610006,-0.15319183041566106,0.36354823090394667,-0.013357687509134243,1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8708416091709568,0.37771235364418243,0.7610381011963979,-0.02075222459705415,-0.7886373621591698,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.098348733418076,0.5730062739202801,-0.769160265766868,1.5164495974069492,-0.6742518363911317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.34572418448054804,0.5521182094779035,-0.1206226944751461,0.7478486864049475,-0.6234138249386704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9364812872572579,0.19609998011698196,0.42304538034699923,-0.02075222459705415,-0.9284418936534384,1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3959590338613654,-1.1104200039733036,-0.31684783694314705,-1.1736535911000565,0.787340992867132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.2646796776887634,0.9277918094652121,0.3787727240863927,0.7478486864049475,0.024770821080211766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.3959590338613654,-0.050276230050297493,-0.5522687880531618,0.36354823090394667,-0.9792799051058998,-1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4265471238495815,0.7283256947349949,-0.6085714963321944,1.5164495974069492,-0.17858122472963361,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4615987119476666,1.3521771343129527,0.4330286068299087,1.1321491419059484,-0.7123803449804778,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8708416091709568,-0.5675877041034226,-0.9982282545695768,-0.02075222459705415,-0.7250898478435931,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7045106649002695,-0.20788493938042152,1.5428222141240042,-0.7893531355990558,-0.9665704022427845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9670693772454738,-0.7989548511045849,-0.2905452284486142,-0.7893531355990558,-0.30567625336078696,-1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7395622529983547,-1.4971607561327405,-1.0962201771429796,-1.5579540466010575,0.6475364613728632,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6739225749120535,-0.9664115648767374,0.3531754000505788,-1.1736535911000565,0.4187654098367872,1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.34572418448054804,-0.5056956376720229,-0.8830429974978304,-0.02075222459705415,-0.3565142648132483,-1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6388709868139684,-0.5111276181139119,-0.8931522748201705,-0.02075222459705415,-0.33109525908701765,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.14880515022164478,-0.21472571275487065,0.3571460014926449,-0.40505268009805495,-0.9411513965165538,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6739225749120535,-1.0494490713824236,3.0698861168800935,-1.5579540466010575,1.626168181832744,1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8052019310846557,1.0334106411495247,1.1284090710224375,0.36354823090394667,-0.9792799051058998,1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.280084506394247,1.3961341830259955,0.08189298512253884,1.5164495974069492,-0.8521848764747464,1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.4921868019358826,1.8961337593117036,0.598855488925368,1.5164495974069492,-0.839475373611631,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5578264800221837,0.8080579562835216,-0.19987265795148568,1.1321491419059484,-0.8521848764747464,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3303193557750645,-0.5309997261145387,0.5405919898107466,-0.7893531355990558,-0.5852853163493243,1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0327090553317748,0.373445336588833,0.10487625484539755,0.36354823090394667,-0.5471568077599783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6388709868139684,-1.0467940385479841,-0.02081744054021918,-1.1736535911000565,-0.05148619609848025,1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6585177462065699,0.010328958221552586,-0.45827687878435874,0.36354823090394667,-0.9030228879272078,1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.376312274468764,-0.7370086003296249,-0.0984017322097962,-0.7893531355990558,-0.381933270539479,1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3303193557750645,-0.8857717155735805,0.7283657236159685,-1.1736535911000565,0.06289932966955777,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.31067259638246286,-0.700203884966501,0.01575831136791361,-0.7893531355990558,-0.9665704022427845,-1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6585177462065699,0.7679750881350182,0.16632303785738642,0.7478486864049475,-0.06419569896159559,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.5578264800221837,1.173368800564982,0.22504472176930326,1.1321491419059484,-0.648832830664901,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6234661581084848,-0.8309913442344296,-1.4884399691154524,-0.02075222459705415,0.2789608783425185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7045106649002695,0.3213199980841215,-0.4274304376493965,0.7478486864049475,-0.8521848764747464,-1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5732313087276673,-1.108875750181844,-0.30966293909559894,-1.1736535911000565,-0.9411513965165538,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.4921868019358826,0.4853766442978848,0.278469269214669,0.36354823090394667,-0.8267658707485157,-1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24503291829616178,1.009528891725459,0.03447160890505902,1.1321491419059484,-0.26754774477144094,1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.4615987119476666,-0.133137637439414,-0.6807776188527301,0.36354823090394667,-0.9665704022427845,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5732313087276673,-0.2628820480938127,-0.4311507381388787,-0.02075222459705415,-0.496318796307517,1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.098348733418076,2.111083050214188,0.8210971244904642,1.5164495974069492,-0.8013468650222851,-1.223521960580991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8052019310846557,-0.4449820807130528,0.8073995999389983,-0.7893531355990558,-0.8013468650222851,1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.4921868019358826,1.3773728540683485,0.9764157683527507,0.7478486864049475,-0.5598663106230937,1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9014296991591727,-0.7073562183164198,1.5584735266866452,-1.1736535911000565,0.5712794441941712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.280084506394247,1.4303922342417996,0.11731327100255713,1.5164495974069492,-0.36922376767636367,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.06776064342986,0.9605462451472269,-0.022503370517603934,1.1321491419059484,-0.9919894079690151,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6585177462065699,-0.8627162773888043,0.8356349879714685,-1.1736535911000565,2.0455817763155504,1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.002120965343559,-1.3864756883255684,-1.6012428653219588,-1.1736535911000565,-0.5852853163493243,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6234661581084848,-0.968335109073117,0.3442257904510015,-1.1736535911000565,-0.30567625336078696,-1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.163988411504377,1.9772206294492298,1.1600583359561547,1.1321491419059484,0.11373734112201912,-1.223521960580991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.14880515022164478,0.8301922606277782,-0.5032490171634568,1.5164495974069492,-0.06419569896159559,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.5272383900339677,-0.5022955701136335,-0.3118373160757782,-0.40505268009805495,0.5839889470572865,-1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5732313087276673,0.41045324324030685,0.1622714037328294,0.36354823090394667,-0.9665704022427845,-1.223521960580991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6388709868139684,-1.1179922659858126,-0.3520790465640195,-1.1736535911000565,1.8168107247794743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.31067259638246286,-1.1476446479990177,-0.4900416903208877,-1.1736535911000565,-0.9792799051058998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4615987119476666,-1.1319176422807302,2.302488606426175,-1.5579540466010575,1.4863636503384754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.47700354065315026,2.082812368961763,1.2828791226264142,1.1321491419059484,0.05018982680644244,-1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3609074457632804,1.0544477125366913,0.5471406310402166,0.7478486864049475,1.0669500558556693,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6388709868139684,-0.32895985506522185,1.1672747465135613,-0.7893531355990558,0.40605590697367183,-1.223521960580991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.34572418448054804,1.648118472751734,1.336326929452865,0.7478486864049475,-0.648832830664901,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5426432187394513,0.16921099962533648,0.37300319709302365,-0.02075222459705415,-0.5979948192124397,-1.223521960580991,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6234661581084848,-1.2513941198305107,-0.9727533799206386,-1.1736535911000565,2.795442445239355,-1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.1137535621235596,-1.1476581940849075,2.1560175310077363,-1.5579540466010575,-0.16587172186651827,-1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7395622529983547,0.6795056011874429,1.322695431531577,-0.02075222459705415,-0.8267658707485157,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0327090553317748,0.14447584679020056,0.3269694305329424,-0.02075222459705415,-0.9030228879272078,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5928780681202688,1.3454853678832939,0.42524496749506474,1.1321491419059484,-0.5598663106230937,1.223521960580991,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7045106649002695,-1.6987265141759074,-2.9718566678713487,-1.5579540466010575,-0.6361233278017857,1.223521960580991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.002120965343559,-1.1138065254458034,2.47101857874498,-1.5579540466010575,2.147257799220473,-1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.21444482830794587,-0.0999903652665894,-1.256084154250927,1.1321491419059484,-0.7632183564329391,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.163988411504377,-1.2636804197327385,1.0763920912840477,-1.5579540466010575,-0.8521848764747464,1.223521960580991,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
